Status,Quadrat ID,Location,Date,Length mm,Growth bands ,Shell erosion mm,Notes
Harvested,9,Fish Creek,August,111.2,,,
Harvested,9,Fish Creek,August,115.1,,,
Harvested,10,Fish Creek,August,97.7,11,Difficult,
Harvested,10,Fish Creek,August,108.4,11,,
Harvested,10,Fish Creek,August,109.3,11,,
Harvested,10,Fish Creek,August,111.1,10,Difficult,
Harvested,10,Fish Creek,August,103.4,9,,
Harvested,10,Fish Creek,August,100,8,,
Harvested,10,Fish Creek,August,103.3,7,,
Harvested,10,Fish Creek,August,101.8,5,,
Harvested,10,Fish Creek,August,71.1,2,,
Harvested,10,Fish Creek,August,13,,,
Harvested,10,Fish Creek,August,29.3,,,
Harvested,10,Fish Creek,August,51.1,,,
Harvested,10,Fish Creek,August,96.4,,,
Harvested,10,Fish Creek,August,96.9,,,
Harvested,10,Fish Creek,August,97.3,,,
Harvested,10,Fish Creek,August,99.5,,,
Harvested,10,Fish Creek,August,100.4,,,
Harvested,10,Fish Creek,August,100.5,,,
Harvested,10,Fish Creek,August,102,,,
Harvested,10,Fish Creek,August,102.9,,,
Harvested,10,Fish Creek,August,108.7,,,
Harvested,10,Fish Creek,August,109.1,,,
Harvested,10,Fish Creek,August,110.1,,,
Harvested,1,Fish Creek,November,97.7,12,,
Harvested,1,Fish Creek,November,104.4,12,,
Harvested,1,Fish Creek,November,100.2,11,,Difficult
Harvested,1,Fish Creek,November,90.4,10,,
Harvested,1,Fish Creek,November,94,10,30,
Harvested,1,Fish Creek,November,88.2,6,,
Harvested,1,Fish Creek,November,91.6,5,,
Harvested,1,Fish Creek,November,23.8,0,,
Harvested,1,Fish Creek,November,14.7,,,
Harvested,1,Fish Creek,November,37.4,,,
Harvested,1,Fish Creek,November,39.2,,,
Harvested,1,Fish Creek,November,70.6,,,
Harvested,1,Fish Creek,November,76.8,,,
Harvested,1,Fish Creek,November,84.1,,,
Harvested,1,Fish Creek,November,85.7,,,
Harvested,1,Fish Creek,November,87.8,,,
Harvested,1,Fish Creek,November,88.7,,,
Harvested,1,Fish Creek,November,91.1,,,
Harvested,1,Fish Creek,November,91.7,,,
Harvested,1,Fish Creek,November,94.3,,,
Harvested,1,Fish Creek,November,95,,,
Harvested,1,Fish Creek,November,96,,,
Harvested,1,Fish Creek,November,96.3,,,
Harvested,1,Fish Creek,November,96.3,,,
Harvested,1,Fish Creek,November,96.3,,,
Harvested,1,Fish Creek,November,98.6,,,
Harvested,1,Fish Creek,November,99.1,,,
Harvested,1,Fish Creek,November,99.7,,,
Harvested,1,Fish Creek,November,99.7,,,
Harvested,1,Fish Creek,November,101,,,
Harvested,1,Fish Creek,November,101.5,,,
Harvested,1,Fish Creek,November,101.8,,,
Harvested,1,Fish Creek,November,104.9,,,
Harvested,1,Fish Creek,November,107.3,,,
Harvested,2,Fish Creek,November,117.2,13,42,
Harvested,2,Fish Creek,November,105.6,11,,Difficult
Harvested,2,Fish Creek,November,101.7,10,,
Harvested,2,Fish Creek,November,104.1,9,,Difficult
Harvested,2,Fish Creek,November,102.1,8,,
Harvested,2,Fish Creek,November,103.4,8,,
Harvested,2,Fish Creek,November,88.8,4,,
Harvested,2,Fish Creek,November,55.3,1,,
Harvested,2,Fish Creek,November,14.7,,,
Harvested,2,Fish Creek,November,23.4,,,
Harvested,2,Fish Creek,November,64.8,,,
Harvested,2,Fish Creek,November,94.9,,,
Harvested,2,Fish Creek,November,95.2,,,
Harvested,2,Fish Creek,November,95.8,,,
Harvested,2,Fish Creek,November,98.3,,,
Harvested,2,Fish Creek,November,99.8,,,
Harvested,2,Fish Creek,November,102.5,,,
Harvested,2,Fish Creek,November,103.2,,,
Harvested,2,Fish Creek,November,103.3,,,
Harvested,2,Fish Creek,November,104.7,,,
Harvested,2,Fish Creek,November,104.8,,,
Harvested,2,Fish Creek,November,105,,,
Harvested,2,Fish Creek,November,108,,,
Harvested,2,Fish Creek,November,110.4,,,
Harvested,2,Fish Creek,November,111.2,,,
Harvested,2,Fish Creek,November,115.9,,,
Harvested,2,Fish Creek,November,122.1,,,
Harvested,3,Fish Creek,November,101.5,9,29,
Harvested,3,Fish Creek,November,94.9,6,,
Harvested,3,Fish Creek,November,83,5,,
Harvested,3,Fish Creek,November,81.8,3,,
Harvested,3,Fish Creek,November,87.5,3,,
Harvested,3,Fish Creek,November,48.4,2,,
Harvested,3,Fish Creek,November,8.4,0,,
Harvested,3,Fish Creek,November,14.6,,,
Harvested,3,Fish Creek,November,57.5,,,
Harvested,3,Fish Creek,November,65.7,,,
Harvested,3,Fish Creek,November,67.4,,,
Harvested,3,Fish Creek,November,69.7,,,
Harvested,3,Fish Creek,November,78.4,,,
Harvested,3,Fish Creek,November,88.5,,,
Harvested,3,Fish Creek,November,89.1,,,
Harvested,3,Fish Creek,November,89.4,,,
Harvested,3,Fish Creek,November,90.1,,,
Harvested,3,Fish Creek,November,90.5,,,
Harvested,3,Fish Creek,November,91.8,,,
Harvested,3,Fish Creek,November,95.5,,,
Harvested,3,Fish Creek,November,97.4,,,
Harvested,3,Fish Creek,November,97.7,,,
Harvested,3,Fish Creek,November,99.3,,,
Harvested,3,Fish Creek,November,101,,,
Harvested,3,Fish Creek,November,101.2,,,
Harvested,3,Fish Creek,November,103.1,,,
Harvested,3,Fish Creek,November,106.5,,,
Harvested,3,Fish Creek,November,107.8,,,
Harvested,3,Fish Creek,November,109.6,,,
Harvested,3,Fish Creek,November,121.7,,,
Harvested,3,Fish Creek,November,121.7,,,
Harvested,4,Fish Creek,November,108.5,15,30,
Harvested,4,Fish Creek,November,106.5,11,23,Difficult
Harvested,4,Fish Creek,November,95.9,10,27,
Harvested,4,Fish Creek,November,100.2,10,,
Harvested,4,Fish Creek,November,100.5,9,13,
Harvested,4,Fish Creek,November,85.2,7,,
Harvested,4,Fish Creek,November,94.5,6,,
Harvested,4,Fish Creek,November,79.6,4,,
Harvested,4,Fish Creek,November,83.8,4,,
Harvested,4,Fish Creek,November,7.5,0,,
Harvested,4,Fish Creek,November,15.8,,,
Harvested,4,Fish Creek,November,25.2,,,
Harvested,4,Fish Creek,November,46.7,,,
Harvested,4,Fish Creek,November,47.7,,,
Harvested,4,Fish Creek,November,50.6,,,
Harvested,4,Fish Creek,November,58.9,,,
Harvested,4,Fish Creek,November,61,,,
Harvested,4,Fish Creek,November,61.1,,,
Harvested,4,Fish Creek,November,70,,,Estimate
Harvested,4,Fish Creek,November,70.9,,,
Harvested,4,Fish Creek,November,77.4,,,
Harvested,4,Fish Creek,November,79,,,
Harvested,4,Fish Creek,November,81,,,
Harvested,4,Fish Creek,November,82.6,,,
Harvested,4,Fish Creek,November,84.2,,,
Harvested,4,Fish Creek,November,85.7,,,
Harvested,4,Fish Creek,November,88.9,,,
Harvested,4,Fish Creek,November,91,,,
Harvested,4,Fish Creek,November,91.1,,,
Harvested,4,Fish Creek,November,91.8,,,
Harvested,4,Fish Creek,November,92.2,,,
Harvested,4,Fish Creek,November,94.3,,,
Harvested,4,Fish Creek,November,94.5,,,
Harvested,4,Fish Creek,November,94.9,,,
Harvested,4,Fish Creek,November,95.7,,,
Harvested,4,Fish Creek,November,96.8,,,
Harvested,4,Fish Creek,November,97.1,,,
Harvested,4,Fish Creek,November,98,,,
Harvested,4,Fish Creek,November,100.6,,,
Harvested,4,Fish Creek,November,104.8,,,
Harvested,4,Fish Creek,November,105.8,,,
Harvested,4,Fish Creek,November,109.2,,,
Harvested,4,Fish Creek,November,110.1,,,
Harvested,4,Fish Creek,November,111.2,,,
Harvested,5,Fish Creek,November,95.9,11,24,
Harvested,5,Fish Creek,November,108.5,11,16,
Harvested,5,Fish Creek,November,106.5,10,,
Harvested,5,Fish Creek,November,94.1,8,,
Harvested,5,Fish Creek,November,99,5,,
Harvested,5,Fish Creek,November,88.1,4,,
Harvested,5,Fish Creek,November,68.5,2,,
Harvested,5,Fish Creek,November,45.2,1,,
Harvested,5,Fish Creek,November,23.6,0,,
Harvested,5,Fish Creek,November,28,0,,
Harvested,5,Fish Creek,November,24.6,,,
Harvested,5,Fish Creek,November,53.2,,,
Harvested,5,Fish Creek,November,68.5,,,
Harvested,5,Fish Creek,November,90.1,,,
Harvested,5,Fish Creek,November,90.9,,,
Harvested,5,Fish Creek,November,91.6,,,
Harvested,5,Fish Creek,November,91.9,,,
Harvested,5,Fish Creek,November,93.3,,,
Harvested,5,Fish Creek,November,98.7,,,
Harvested,5,Fish Creek,November,104.6,,,
Harvested,5,Fish Creek,November,105,,,
Harvested,5,Fish Creek,November,105.5,,,
Harvested,5,Fish Creek,November,106,,,
Harvested,5,Fish Creek,November,108.9,,,
Harvested,5,Fish Creek,November,111.9,,,
Harvested,5,Fish Creek,November,113.3,,,
Harvested,6,Fish Creek,November,107.2,11,25,
Harvested,6,Fish Creek,November,89,7,,
Harvested,6,Fish Creek,November,77.6,3,,
Harvested,6,Fish Creek,November,81.3,3,,
Harvested,6,Fish Creek,November,90.7,3,,
Harvested,6,Fish Creek,November,71.6,2,,
Harvested,6,Fish Creek,November,25.5,,,
Harvested,6,Fish Creek,November,26.5,,,
Harvested,6,Fish Creek,November,50.9,,,
Harvested,6,Fish Creek,November,72,,,
Harvested,6,Fish Creek,November,76,,,
Harvested,6,Fish Creek,November,81.7,,,
Harvested,6,Fish Creek,November,83.3,,,
Harvested,6,Fish Creek,November,83.6,,,
Harvested,6,Fish Creek,November,88.3,,,
Harvested,6,Fish Creek,November,92,,,
Harvested,6,Fish Creek,November,93.5,,,
Harvested,6,Fish Creek,November,98.1,,,
Harvested,6,Fish Creek,November,102.7,,,
Harvested,6,Fish Creek,November,106.7,,,
Harvested,6,Fish Creek,November,109.5,,,
Harvested,6,Fish Creek,November,117.3,,,
Harvested,7,Fish Creek,November,106.4,12,30,
Harvested,7,Fish Creek,November,101.5,11,,
Harvested,7,Fish Creek,November,97.5,8,,
Harvested,7,Fish Creek,November,100.1,7,,
Harvested,7,Fish Creek,November,62,4,,
Harvested,7,Fish Creek,November,87.5,4,,
Harvested,7,Fish Creek,November,92.8,4,,
Harvested,7,Fish Creek,November,64.5,2,,
Harvested,7,Fish Creek,November,68,2,,
Harvested,7,Fish Creek,November,37.1,1,,
Harvested,8,Fish Creek,November,111.1,12,21,
Harvested,8,Fish Creek,November,96.8,7,21,
Harvested,8,Fish Creek,November,101.4,7,,
Harvested,8,Fish Creek,November,93,5,,
Harvested,8,Fish Creek,November,93.3,5,,
Harvested,8,Fish Creek,November,90.1,4,,
Harvested,8,Fish Creek,November,75.5,3,,
Harvested,8,Fish Creek,November,86.4,3,,
Harvested,8,Fish Creek,November,51.8,2,,
Harvested,8,Fish Creek,November,52.1,2,,
Harvested,8,Fish Creek,November,14.6,,,
Harvested,8,Fish Creek,November,15.2,,,
Harvested,8,Fish Creek,November,18.2,,,
Harvested,8,Fish Creek,November,20.7,,,
Harvested,8,Fish Creek,November,72.8,,,
Harvested,8,Fish Creek,November,93.2,,,
Harvested,8,Fish Creek,November,93.5,,,
Harvested,8,Fish Creek,November,93.5,,,
Harvested,8,Fish Creek,November,93.7,,,
Harvested,8,Fish Creek,November,94.2,,,
Harvested,8,Fish Creek,November,94.6,,,
Harvested,8,Fish Creek,November,96.1,,,
Harvested,8,Fish Creek,November,100,,,
Harvested,8,Fish Creek,November,100.4,,,
Harvested,8,Fish Creek,November,101,,,
Harvested,8,Fish Creek,November,102.2,,,
Harvested,8,Fish Creek,November,103,,,
Harvested,8,Fish Creek,November,103.1,,,
Harvested,8,Fish Creek,November,106.7,,,
Harvested,8,Fish Creek,November,106.9,,,
Harvested,8,Fish Creek,November,107,,,
Harvested,8,Fish Creek,November,107.8,,,
Harvested,8,Fish Creek,November,108.5,,,
Harvested,8,Fish Creek,November,108.8,,,
Harvested,8,Fish Creek,November,109.4,,,
Harvested,8,Fish Creek,November,114.2,,,
Harvested,8,Fish Creek,November,118.6,,,
Harvested,8,Fish Creek,November,128.8,,,
Harvested,9,Fish Creek,November,104.5,7,,
Harvested,9,Fish Creek,November,114,14,,Very difficult
Harvested,9,Fish Creek,November,114.1,9,,Difficult
Harvested,9,Fish Creek,November,110.6,7,,Difficult
Harvested,9,Fish Creek,November,113.4,7,,
Harvested,9,Fish Creek,November,73.4,2,,
Harvested,9,Fish Creek,November,61.1,1,,
Harvested,9,Fish Creek,November,25.5,0,,
Harvested,9,Fish Creek,November,27.8,0,,
Harvested,9,Fish Creek,November,17.1,,,
Harvested,9,Fish Creek,November,20.7,,,
Harvested,9,Fish Creek,November,110.7,,,
Harvested,9,Fish Creek,November,111.9,,,
Harvested,9,Fish Creek,November,112.3,,,
Harvested,9,Fish Creek,November,114,,,
Harvested,9,Fish Creek,November,116.7,,,
Harvested,9,Fish Creek,November,118.5,,,
Harvested,9,Fish Creek,November,119.3,,,
Harvested,9,Fish Creek,November,120,,,
Harvested,10,Fish Creek,November,108.9,11,32,Very difficult
Harvested,10,Fish Creek,November,92.3,7,,
Harvested,10,Fish Creek,November,89.3,5,,
Harvested,10,Fish Creek,November,84.7,4,,
Harvested,10,Fish Creek,November,49.2,2,,
Harvested,10,Fish Creek,November,18.2,1,,
Harvested,10,Fish Creek,November,48.3,1,,
Harvested,10,Fish Creek,November,49.9,1,,
Harvested,10,Fish Creek,November,9.7,,,
Harvested,10,Fish Creek,November,12.4,,,
Harvested,10,Fish Creek,November,17.4,,,
Harvested,10,Fish Creek,November,37.2,,,
Harvested,10,Fish Creek,November,57.9,,,
Harvested,10,Fish Creek,November,80.1,,,
Harvested,10,Fish Creek,November,89.1,,,
Harvested,10,Fish Creek,November,94.4,,,
Harvested,10,Fish Creek,November,94.4,,,
Harvested,10,Fish Creek,November,97.8,,,
Harvested,10,Fish Creek,November,98.2,,,
Harvested,10,Fish Creek,November,99.2,,,
Harvested,10,Fish Creek,November,99.8,,,
Harvested,10,Fish Creek,November,102.3,,,
Harvested,10,Fish Creek,November,104.7,,,
Harvested,10,Fish Creek,November,107,,,
Harvested,10,Fish Creek,November,110.7,,,
